Unnamed: 0,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL,attack_type
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=74D2F6DEE8EE995CFFF7D34B150A7937,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,modo=insertar&precio=5734&B1=Pasar+por+caja,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6FD02B97EA1A0BF3721B9AA8B3756404,application/x-www-form-urlencoded,Connection: close,Content-Length: 63,<multicol onblur=alert(1) tabindex=1 id=x></multicol><input autofocus>,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F71FD44EA4A9B5715CB67EA7BAB1EF76,application/x-www-form-urlencoded,Connection: close,Content-Length: 60,modo=entrar&login=mcnair&pwd=81cob6r&remember=off&B1A=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A760954B71FE2C18F116611B16CE9FFD,application/x-www-form-urlencoded,Connection: close,Content-Length: 61,modo=entrar&login=goertzen&pwd=4urr3at9&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8CB639AF0FF0D7D6CC5BBFB306206DFC,application/x-www-form-urlencoded,Connection: close,Content-Length: 123,modo=entrar&login=zeigler&pwd=7ERVAnT0F2La&remember=off&B1=bob@<SCRipt>alert(Paros)</scrIPT>.parosproxy.org,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3197019D043B4DA7668ED73F5117EB1C,application/x-www-form-urlencoded,Connection: close,Content-Length: 75,id=3&nombre=Jam�n+Ib�rico&precio=100&cantidad=28&B1=A�adir+al+carrito,0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=14CD0E3C906A98031F1521E573304717,application/x-www-form-urlencoded,Connection: close,Content-Length: 267,"modo=registro&login=el-hawar&password=c39ine8ra&nombre=Fredesvinda&apellidos=Tolosa+Fontanet&email=musi@inmobiliariahangar.vn&dni=64139121X&direccion=C/+Adega,+103,+5?G&ciudad=Villar+de+la+Encina&cp=37522&provincia=Valencia&ntc=8512064056348280&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1093C3EF9EC27F44CF6C0EE2228ECFC8,application/x-www-form-urlencoded,Connection: close,Content-Length: 66,modo=entrar&login=robillar&pwd=procL�tico&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=23E5D3F29024073777E11337C6E3468C,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,modo=entrar&login=merriell&pwd=adapuesto&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=83F299648DE320516DBEB661B056A848,application/x-www-form-urlencoded,Connection: close,Content-Length: 63,modo=entrar&login=holbrook&pwd=empU�aR&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B9C2273875EABF8916A4FA37EFDD38E3,application/x-www-form-urlencoded,Connection: close,Content-Length: 93,"modo=insertar&precio=5716&B1=','0','0');waitfor+delay+'0:0:15';--",1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5E19881D6CA74DE922FAA3975482DB48,application/x-www-form-urlencoded,Connection: close,Content-Length: 74,"<datalist onmouseleave=""alert(1)"">test</datalist>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0E91618490E9F5B0A191ACCD79B61B48,application/x-www-form-urlencoded,Connection: close,Content-Length: 276,"modo=registro&login=yus,t*e&password=potajera&nombre=Aim�&apellidos=Fadul+Lude�as&email=houseman@sitienesunawebtienesunnegocio.io&dni=97675447J&direccion=Pla�a+Gramatics,+3,+&ciudad=Valverde+del+Camino&cp=10133&provincia=�vila&ntc=7141808491932190&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1151F8586067057EAE840CDB3DE59A89,application/x-www-form-urlencoded,Connection: close,Content-Length: 235,"modo=registro&login=spencer&password=pEL3sG9&nombre=Arturo&apellidos=Pujal+Vilalta&email=furet@sanchezquesada.lc&dni=98458242A&direccion=Calle+Karmelo+68,+&ciudad=Pet�n&cp=08773&provincia=Vizcaya&ntc=2821707836126747&B1=Registrar",0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=841D75D117C4F8DC18CF447A4032B848,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,"<pre draggable=""true"" ondragend=""alert(1)"">test</pre>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,PUT,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,,"x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:9090,JSESSIONID=65EF4D6DD5E86A72DC7AE246942016DB,application/x-www-form-urlencoded,Connection: close,Content-Length: 241,"modo=registro&login=eldin&password=B9r4enillO&nombre=Rogelio&apellidos=Facuse+Planell&email=rehkopf_sell@zarahealth.cy&dni=31415477F&direccion=C/+El+Greco+98,+&ciudad=Ll�ria&cp=34259&provincia=Toledo&ntc=1530250570237050&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0144C0BFAE3EBE92B834D7BA6314B5B9,application/x-www-form-urlencoded,Connection: close,Content-Length: 282,"modo=registro&login=loraine&password=r09p8tuo49m+en2e&nombre=Nader&apellidos=Carameso+Yabar&email=kristiansen-fineschi@bijoubijoudiferente.cl&dni=91800426C&direccion=Patio+Poeta+Luis+Rosales,+50+8F&ciudad=Presencio&cp=26291&provincia=Zaragoza&ntc=6467099706129021&B1=Registrar",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=511C922800A8E8BA5CA679E63C93C9DD,application/x-www-form-urlencoded,Connection: close,Content-Length: 71,"<canvas onbeforecut=""alert(1)"" contenteditable>test</canvas>",0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F7BB6E0BAE0CFDDB783EEDB0FE90FBD0,application/x-www-form-urlencoded,Connection: close,Content-Length: 60,modo=insertar'INJECTED_PARAM&precio=7730&B1=Pasar+por+caja,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3E3C17E67C18DDCF3E4704FD8B640BEC,application/x-www-form-urlencoded,Connection: close,Content-Length: 70,modo=entrar&login=joete&pwd=p7le3nt/5/log6a&remember=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EFD4463692493F1831E5C022B6F739A3,application/x-www-form-urlencoded,Connection: close,Content-Length: 136,id=1&nombre=Jam�n+Ib�rico&precio=100&cantidad=71&B1=A�adir+al+carritoany%3F%0ASet-cookie%3A+Tamper%3D5765205567234876235,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B032B76F3CBE14D15E5CC8BF084C0EF1,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=3303&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E37A81F27248CCC648DEFD059D9EF71A,application/x-www-form-urlencoded,Connection: close,Content-Length: 246,"<isindex draggable=""true"" ondrag=""alert(1)"">test</isindex>",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9A4BACEA9777DCA0D34C3FF41DEEFC10,application/x-www-form-urlencoded,Connection: close,Content-Length: 233,<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,0,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1,2
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=B6C9DD03F3632D530FA8E6F11234B015,application/x-www-form-urlencoded,Connection: close,Content-Length: 43,"<nobr onmouseleave=""alert(1)"">test</nobr>",0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=660681E6881C868E2F822198432AB6D9,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,modo=entrar&login=*shel*egey7&pwd=exp8a1!a6a&remember=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0919388C6978236768DEA968A9C9C842,application/x-www-form-urlencoded,Connection: close,Content-Length: 264,"modo=registro&login=wei&password=presEn,/,cIaR&nombre=Estefan&apellidos=Tomasa+Camino&email=bovell_haygarth@nuestrasantacruz.vu&dni=75996092K&direccion=Guadiana+S/N+2?C&ciudad=Ossa+de+Montiel&cp=08470&provincia=Badajoz&ntc=4288323841686638&B1=Registrar",1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=021119A8CCE3F5BA925AF38291435388,application/x-www-form-urlencoded,Connection: close,Content-Length: 38,modo=insertar&precio=7580&B1=Confirmar,0,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1,0
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=AEF7F35EF6D6253E8DEE9996097E4E06,application/x-www-form-urlencoded,Connection: close,Content-Length: 7,id=2+,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=164BC148D00BC6C76FB5F4FED52124B9,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,modo=entrar&login=pakulski&pwd=5ECOm058a?8A&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=07BDDDF45606540FB9FE93A907185130,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,modo=entrar&login=hy&pwd=aP-remiAdOra&remember=on&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=FA36E233AE362250F470B172B404D48D,application/x-www-form-urlencoded,Connection: close,Content-Length: 60,"<tr draggable=""true"" ondrag=""alert(1)"">test</tr>",0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F0F2E7DC858D3A0A284554AB7D219AD2,application/x-www-form-urlencoded,Connection: close,Content-Length: 60,modoA=entrar&login=lawther&pwd=granoto&remember=on&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,1
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=ED09D20D6EC4B87A573B7A43E9F2D07F,application/x-www-form-urlencoded,Connection: close,Content-Length: 233,"modo=registro&login=kalpak&password=tolera9lemen8e&nombre=Sixto&apellidos=Peredo+Huecas&email=byron@vinavilano.gl&dni=21468433A&direccion=Toril,+171+5H&ciudad=Mu�opedro&cp=45790&provincia=Soria&ntc=5036144025003599&B1=Registrar",0,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=9EB22604EDE96EF72019FA169672BFBE,application/x-www-form-urlencoded,Connection: close,Content-Length: 59,modo=entrar&login=cath&pwd=capi8081a&remember=off&B1=Entrar,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6FB4A584E1FF66683E7A6F2AE40DEFA8,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,id=3&nombre=Vino+Rioja&precio=100&cantidad=16&B1=A�adir+al+carrito,0,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1,0
Normal,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4F52D0D0292A3E44FB3EE2F441328F5C,application/x-www-form-urlencoded,Connection: close,Content-Length: 62,<thead onpointerout=alert(1)>XSS</thead>,0,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1,2
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4997168D459B984D8E4782142817E978,application/x-www-form-urlencoded,Connection: close,Content-Length: 242,modo=registro&login=edyth&password=pe2s42n9ri7&nombre=Jovito&apellidos=Ribet&email=gunderson_sefton1@stainless.au&dni=06675230D&direccion=C/+Verdolaga+125+&ciudad=Mazarr�n&cp=03360&provinciaA=A+Coru�a&ntc=0722661121783236&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1,1
